Index,DrawnAmplitude
15257,-0.543696036354456
15258,-0.5435849532946226
15259,-0.5434738702347892
15260,-0.5433627871749559
15261,-0.5432517041151225
15262,-0.5431406210552892
15263,-0.5430295379954557
15264,-0.5429184549356224
15265,-0.542807371875789
15266,-0.5426962888159557
15267,-0.5425852057561222
15268,-0.5424741226962888
15269,-0.5423630396364555
15270,-0.5422519565766221
15271,-0.5421408735167887
15272,-0.5420297904569553
15273,-0.541918707397122
15274,-0.5418076243372886
15275,-0.5416965412774553
15276,-0.5415854582176218
15277,-0.5414743751577885
15278,-0.5413632920979551
15279,-0.5412522090381218
15280,-0.5411411259782883
15281,-0.541030042918455
15282,-0.5409189598586216
15283,-0.5408078767987883
15284,-0.5406967937389549
15285,-0.5405857106791214
15286,-0.5404746276192881
15287,-0.5403635445594547
15288,-0.5402524614996214
15289,-0.5401413784397879
15290,-0.5400302953799546
15291,-0.5399192123201212
15292,-0.5398081292602879
15293,-0.5396970462004544
15294,-0.5395859631406211
15295,-0.5394748800807877
15296,-0.5393637970209544
15297,-0.539252713961121
15298,-0.5391416309012876
15299,-0.5390305478414542
15300,0.3867293189465134
15301,0.3864740689175077
15302,0.386218818888502
15303,0.38596356885949634
15304,0.38570831883049067
15305,0.385453068801485
15306,0.3851978187724793
15307,0.3849425687434736
15308,0.38468731871446793
15309,0.3844320686854622
15310,0.38417681865645653
15311,0.38392156862745086
15312,0.38338235294117634
15313,0.3828431372549018
15314,0.38230392156862736
15315,0.38176470588235284
15316,0.3812254901960783
15317,0.3806862745098038
15318,0.3801470588235293
15319,0.3796078431372548
15320,0.3790686274509803
15321,0.3785294117647058
15322,0.37799019607843126
15323,0.37745098039215674
15324,0.3769117647058822
15325,0.37637254901960776
15326,0.37583333333333324
15327,0.3752941176470587
15328,0.3747549019607842
15329,0.3742156862745097
15330,0.3736764705882352
15331,0.3731372549019607
15332,0.3725980392156862
15333,0.37205882352941166
15334,0.37151960784313715
15335,0.3709803921568626
15336,0.37044117647058816
15337,0.36990196078431364
15338,0.3693627450980391
15339,0.3688235294117646
15340,0.3682843137254901
15341,0.3677450980392156
15342,0.3672058823529411
15343,0.3666666666666666
15344,0.36612745098039207
15345,0.36558823529411755
15346,0.3650490196078431
15347,0.36450980392156856
15348,0.36397058823529405
15349,0.3634313725490195
15350,0.362892156862745
15351,0.36235294117647054
15352,0.361813725490196
15353,0.3612745098039215
15354,0.360735294117647
15355,0.36019607843137247
15356,0.35965686274509795
15357,0.3591176470588235
15358,0.35857843137254897
15359,0.35803921568627445
15360,0.35749999999999993
15361,0.3569607843137254
15362,0.35642156862745095
15363,0.3558823529411764
15364,0.3553431372549019
15365,0.3548039215686274
15366,0.35426470588235287
15367,0.35372549019607835
15368,0.3531862745098039
15369,0.35264705882352937
15370,0.35210784313725485
15371,0.35156862745098033
15372,0.3510294117647058
15373,0.35049019607843135
15374,0.34995098039215683
15375,0.3494117647058823
15376,0.349086200517943
15377,0.34876063633000365
15378,0.3484350721420643
15379,0.348109507954125
15380,0.34778394376618565
15381,0.3474583795782464
15382,0.34713281539030705
15383,0.3468072512023677
15384,0.3464816870144284
15385,0.34615612282648905
15386,0.3458305586385497
15387,0.3455049944506104
15388,0.34517943026267106
15389,0.34485386607473173
15390,0.3445283018867924
15391,0.3442027376988531
15392,0.3438771735109138
15393,0.34355160932297446
15394,0.34322604513503513
15395,0.3429004809470958
15396,0.34257491675915647
15397,0.34224935257121714
15398,0.3419237883832778
15399,0.3415982241953385
15400,0.34127266000739914
15401,0.3409470958194598
15402,0.34062153163152054
15403,0.3402959674435812
15404,0.3399704032556419
15405,0.33964483906770254
15406,0.3393192748797632
15407,0.3389937106918239
15408,0.33866814650388455
15409,0.3383425823159452
15410,0.3380170181280059
15411,0.33769145394006655
15412,0.3373658897521272
15413,0.33704032556418795
15414,0.3367147613762486
15415,0.3363891971883093
15416,0.33606363300036995
15417,0.3357380688124306
15418,0.3354125046244913
15419,0.33508694043655196
15420,0.33476137624861263
15421,0.3344358120606733
15422,0.33411024787273397
15423,0.3337846836847947
15424,0.33345911949685536
15425,0.33313355530891603
15426,0.3328079911209767
15427,0.33248242693303737
15428,0.33215686274509804
15429,0.3318312985571587
15430,0.3315057343692194
15431,0.33118017018128004
15432,0.3308546059933407
15433,0.33052904180540144
15434,0.3302034776174621
15435,0.3298779134295228
15436,0.32955234924158344
15437,0.3292267850536441
15438,0.3289012208657048
15439,0.32857565667776545
15440,0.3282500924898261
15441,0.3279245283018868
15442,0.32759896411394746
15443,0.3272733999260081
15444,0.32694783573806885
15445,0.3266222715501295
15446,0.3262967073621902
15447,0.32597114317425085
15448,0.3256455789863115
15449,0.3253200147983722
15450,0.32499445061043286
15451,-0.5165177143818902
15452,-0.5163325759488345
15453,-0.5161474375157789
15454,-0.5159622990827233
15455,-0.5157771606496676
15456,-0.515592022216612
15457,-0.5154068837835564
15458,-0.5152217453505008
15459,-0.5150366069174451
15460,-0.5148514684843896
15461,-0.5146663300513339
15462,-0.5144811916182783
15463,-0.5142960531852226
15464,-0.514110914752167
15465,-0.5139257763191114
15466,-0.5137406378860557
15467,-0.5135554994530002
15468,-0.5133703610199445
15469,-0.5131852225868889
15470,-0.5130000841538332
15471,-0.5128149457207777
15472,-0.512629807287722
15473,-0.5124446688546664
15474,-0.5122595304216108
15475,-0.5120743919885551
15476,-0.5118892535554995
15477,-0.5117041151224438
15478,-0.5115189766893883
15479,-0.5113338382563326
15480,-0.511148699823277
15481,-0.5109635613902214
15482,-0.5107784229571658
15483,-0.5105932845241101
15484,-0.5104081460910546
15485,-0.5102230076579989
15486,-0.5100378692249432
15487,-0.5098527307918876
15488,-0.509667592358832
15489,-0.5094824539257764
15490,-0.5092973154927207
15491,-0.5091121770596652
15492,-0.5089270386266095
15493,-0.5087419001935539
15494,-0.5085567617604982
15495,-0.5083716233274427
15496,-0.508186484894387
15497,-0.5080013464613313
15498,-0.5078162080282758
15499,-0.5076310695952201
15500,-0.5074459311621645
15501,-0.5072607927291088
15502,-0.5070756542960533
15503,-0.5068905158629976
15504,-0.506705377429942
15505,-0.5065202389968864
15506,-0.5063351005638308
15507,-0.5061499621307751
15508,-0.5059648236977194
15509,-0.5057796852646639
15510,-0.5055945468316082
15511,-0.5054094083985526
15512,-0.505224269965497
15513,-0.5050391315324414
15514,-0.5048539930993857
15515,-0.5046688546663302
15516,-0.5044837162332745
15517,-0.5042985778002189
15518,-0.5041134393671632
15519,-0.5039283009341076
15520,-0.503743162501052
15521,-0.5035580240679963
15522,-0.5033728856349408
15523,-0.5031877472018851
15524,-0.5030026087688295
15525,-0.5028174703357738
15526,-0.5026323319027183
15527,-0.5024471934696626
15528,-0.502262055036607
15529,-0.5020769166035514
15530,-0.5018917781704957
15531,-0.5017066397374401
15532,-0.5015215013043844
15533,-0.5013363628713289
15534,-0.5011512244382732
15535,-0.5009660860052176
15536,-0.500780947572162
15537,-0.5005958091391064
15538,-0.5004106707060507
15539,-0.5002255322729952
15540,-0.5000403938399395
15541,-0.49985525540688386
15542,-0.49967011697382824
15543,-0.4994849785407726
15544,-0.499299840107717
15545,-0.4991147016746614
15546,-0.49892956324160576
15547,-0.4987444248085501
15548,-0.49855928637549446
15549,-0.49837414794243884
15550,-0.4981890095093832
15551,-0.4980038710763276
15552,-0.497818732643272
15553,-0.49763359421021636
15554,-0.49744845577716074
15555,-0.4972633173441051
15556,-0.4970781789110495
15557,-0.4968930404779939
15558,-0.4967079020449382
15559,-0.4965227636118826
15560,-0.49633762517882696
15561,-0.49615248674577134
15562,-0.4959673483127157
15563,-0.4957822098796601
15564,-0.4955970714466045
15565,-0.49541193301354886
15566,-0.49522679458049323
15567,-0.4950416561474376
15568,-0.494856517714382
15569,-0.4946713792813263
15570,-0.4944862408482707
15571,-0.4943011024152151
15572,-0.49411596398215946
15573,-0.49393082554910384
15574,-0.4937456871160482
15575,-0.4935605486829926
15576,-0.493375410249937
15577,-0.49319027181688135
15578,-0.49300513338382573
15579,-0.4928199949507701
15580,-0.49263485651771444
15581,-0.4924497180846588
15582,-0.4922645796516032
15583,-0.4920794412185476
15584,-0.49189430278549195
15585,-0.49170916435243633
15586,-0.4915240259193807
15587,-0.4913388874863251
15588,-0.4911537490532695
15589,-0.49096861062021385
15590,-0.49078347218715823
15591,-0.49059833375410256
15592,-0.49041319532104694
15593,-0.4902280568879913
15594,-0.4900429184549357
15595,-0.4898577800218801
15596,-0.48967264158882445
15597,-0.48948750315576883
15598,-0.4893023647227132
15599,-0.4891172262896576
15600,0.2871542130365659
15601,0.2869210386857445
15602,0.2866878643349231
15603,0.2864546899841017
15604,0.28622151563328024
15605,0.28598834128245887
15606,0.28575516693163744
15607,0.285521992580816
15608,0.28528881822999463
15609,0.2850556438791732
15610,0.2848224695283518
15611,0.2845892951775304
15612,0.28435612082670897
15613,0.28412294647588754
15614,0.28388977212506616
15615,0.28365659777424473
15616,0.2834234234234233
15617,0.28319024907260193
15618,0.2829570747217805
15619,0.28272390037095907
15620,0.2824907260201377
15621,0.28225755166931626
15622,0.2820243773184949
15623,0.28179120296767346
15624,0.28155802861685203
15625,0.28132485426603066
15626,0.2810916799152092
15627,0.2808585055643878
15628,0.2806253312135664
15629,0.280392156862745
15630,0.2798846597462513
15631,0.2793771626297577
15632,0.27886966551326403
15633,0.27836216839677036
15634,0.27785467128027674
15635,0.2773471741637831
15636,0.2768396770472894
15637,0.27633217993079573
15638,0.2758246828143021
15639,0.27531718569780844
15640,0.27480968858131477
15641,0.27430219146482115
15642,0.2737946943483275
15643,0.2732871972318338
15644,0.2727797001153402
15645,0.2722722029988465
15646,0.27176470588235285
15647,0.27125720876585924
15648,0.27074971164936557
15649,0.2702422145328719
15650,0.2697347174163782
15651,0.2692272202998846
15652,0.26871972318339093
15653,0.26821222606689726
15654,0.26770472895040365
15655,0.26719723183391
15656,0.2666897347174163
15657,0.2661822376009227
15658,0.265674740484429
15659,0.26516724336793535
15660,0.26465974625144173
15661,0.26415224913494806
15662,0.2636447520184544
15663,0.2631372549019607
15664,0.2626297577854671
15665,0.26212226066897343
15666,0.26161476355247976
15667,0.26110726643598614
15668,0.26059976931949247
15669,0.2600922722029988
15670,0.2595847750865052
15671,0.2590772779700115
15672,0.25856978085351784
15673,0.2580622837370242
15674,0.25755478662053055
15675,0.2570472895040369
15676,0.2565397923875432
15677,0.2560322952710496
15678,0.2555247981545559
15679,0.25501730103806225
15680,0.25450980392156863
15681,0.25400230680507496
15682,0.2534948096885813
15683,0.2529873125720877
15684,0.252479815455594
15685,0.25197231833910033
15686,0.2514648212226067
15687,0.25095732410611304
15688,0.2504498269896194
15689,0.24994232987312573
15690,0.24943483275663206
15691,0.24892733564013841
15692,0.24841983852364477
15693,0.2479123414071511
15694,0.24740484429065746
15695,0.24689734717416378
15696,0.24638985005767014
15697,0.2458823529411765
15698,0.24537485582468282
15699,0.24486735870818918
15700,0.24435986159169554
15701,0.24385236447520187
15702,0.24334486735870822
15703,0.24283737024221458
15704,0.2423298731257209
15705,0.24182237600922724
15706,0.2413148788927336
15707,0.24080738177623995
15708,0.24029988465974628
15709,0.23979238754325263
15710,0.239284890426759
15711,0.23877739331026532
15712,0.23826989619377167
15713,0.23776239907727803
15714,0.23725490196078436
15715,0.23671144048170453
15716,0.2361679790026247
15717,0.2356245175235449
15718,0.23508105604446508
15719,0.23453759456538525
15720,0.23399413308630543
15721,0.2334506716072256
15722,0.23290721012814578
15723,0.23236374864906598
15724,0.23182028716998615
15725,0.23127682569090632
15726,0.2307333642118265
15727,0.23018990273274667
15728,0.22964644125366684
15729,0.22910297977458705
15730,0.22855951829550722
15731,0.2280160568164274
15732,0.22747259533734757
15733,0.22692913385826774
15734,0.22638567237918794
15735,0.22584221090010811
15736,0.2252987494210283
15737,0.22475528794194846
15738,0.22421182646286864
15739,0.22366836498378884
15740,0.223124903504709
15741,0.22258144202562918
15742,0.22203798054654936
15743,0.22149451906746953
15744,0.2209510575883897
15745,0.2204075961093099
15746,0.21986413463023008
15747,0.21932067315115025
15748,0.21877721167207043
15749,0.2182337501929906
15750,0.21769028871391077
15751,-0.45410704822469533
15752,-0.4538738738738739
15753,-0.4536406995230525
15754,-0.4534075251722311
15755,-0.4531743508214097
15756,-0.4529411764705883
15757,-0.4525937623371497
15758,-0.45224634820371107
15759,-0.4518989340702725
15760,-0.45155151993683385
15761,-0.45120410580339526
15762,-0.4508566916699566
15763,-0.45050927753651804
15764,-0.4501618634030794
15765,-0.4498144492696408
15766,-0.4494670351362022
15767,-0.4491196210027636
15768,-0.44877220686932495
15769,-0.44842479273588637
15770,-0.44807737860244773
15771,-0.44772996446900915
15772,-0.4473825503355705
15773,-0.4470351362021319
15774,-0.4466877220686933
15775,-0.4463403079352547
15776,-0.44599289380181606
15777,-0.4456454796683775
15778,-0.4452980655349389
15779,-0.44495065140150025
15780,-0.44460323726806167
15781,-0.44425582313462303
15782,-0.44390840900118445
15783,-0.4435609948677458
15784,-0.4432135807343072
15785,-0.4428661666008686
15786,-0.44251875246743
15787,-0.44217133833399136
15788,-0.4418239242005528
15789,-0.44147651006711414
15790,-0.44112909593367555
15791,-0.4407816818002369
15792,-0.44043426766679833
15793,-0.4400868535333597
15794,-0.4397394393999211
15795,-0.43939202526648247
15796,-0.4390446111330439
15797,-0.43869719699960524
15798,-0.43834978286616666
15799,-0.438002368732728
15800,-0.43765495459928944
15801,-0.43730754046585085
15802,-0.4369601263324122
15803,-0.43661271219897363
15804,-0.436265298065535
15805,-0.4359178839320964
15806,-0.43557046979865777
15807,-0.4352230556652192
15808,-0.43487564153178054
15809,-0.43452822739834196
15810,-0.4341808132649033
15811,-0.43383339913146474
15812,-0.4334859849980261
15813,-0.4331385708645875
15814,-0.4327911567311489
15815,-0.4324437425977103
15816,-0.43209632846427165
15817,-0.43174891433083307
15818,-0.4314015001973944
15819,-0.43105408606395584
15820,-0.43070667193051726
15821,-0.4303592577970786
15822,-0.43001184366364004
15823,-0.4296644295302014
15824,-0.4293170153967628
15825,-0.4289696012633242
15826,-0.4286221871298856
15827,-0.42827477299644695
15828,-0.42792735886300837
15829,-0.4275799447295697
15830,-0.42723253059613114
15831,-0.4268851164626925
15832,-0.4265377023292539
15833,-0.4261902881958153
15834,-0.4258428740623767
15835,-0.42549545992893806
15836,-0.4251480457954995
15837,-0.42480063166206083
15838,-0.42445321752862225
15839,-0.4241058033951836
15840,-0.423758389261745
15841,-0.4234109751283064
15842,-0.4230635609948678
15843,-0.4227161468614292
15844,-0.4223687327279906
15845,-0.422021318594552
15846,-0.42167390446111336
15847,-0.4213264903276748
15848,-0.42097907619423613
15849,-0.42063166206079755
15850,-0.4202842479273589
15851,-0.4199368337939203
15852,-0.4195894196604817
15853,-0.4192420055270431
15854,-0.41889459139360447
15855,-0.4185471772601659
15856,-0.41819976312672724
15857,-0.41785234899328866
15858,-0.41750493485985
15859,-0.41715752072641143
15860,-0.4168101065929728
15861,-0.4164626924595342
15862,-0.41611527832609563
15863,-0.415767864192657
15864,-0.41542045005921835
15865,-0.41507303592577977
15866,-0.4147256217923412
15867,-0.41437820765890254
15868,-0.41403079352546396
15869,-0.4136833793920253
15870,-0.41333596525858673
15871,-0.4129885511251481
15872,-0.4126411369917095
15873,-0.4122937228582709
15874,-0.4119463087248323
15875,-0.41159889459139365
15876,-0.41125148045795507
15877,-0.4109040663245164
15878,-0.41055665219107784
15879,-0.4102092380576392
15880,-0.4098618239242006
15881,-0.409514409790762
15882,-0.4091669956573234
15883,-0.40881958152388476
15884,-0.4084721673904462
15885,-0.4081247532570076
15886,-0.40777733912356895
15887,-0.40742992499013037
15888,-0.4070825108566917
15889,-0.40673509672325314
15890,-0.4063876825898145
15891,-0.4060402684563759
15892,-0.4056928543229373
15893,-0.4053454401894987
15894,-0.40499802605606006
15895,-0.4046506119226215
15896,-0.40430319778918283
15897,-0.40395578365574425
15898,-0.4036083695223056
15899,-0.403260955388867
15900,0.13829296424452128
15901,0.1377854671280276
15902,0.13727797001153397
15903,0.1367704728950403
15904,0.13626297577854665
15905,0.13575547866205298
15906,0.13524798154555934
15907,0.13474048442906567
15908,0.13423298731257202
15909,0.13372549019607835
15910,0.1332179930795847
15911,0.13271049596309104
15912,0.1322029988465974
15913,0.13169550173010375
15914,0.13118800461361008
15915,0.1306805074971164
15916,0.13017301038062276
15917,0.12966551326412912
15918,0.12915801614763545
15919,0.12865051903114177
15920,0.12814302191464813
15921,0.1276355247981545
15922,0.12712802768166082
15923,0.12662053056516714
15924,0.1261130334486735
15925,0.12560553633217986
15926,0.12509803921568619
15927,0.12366013071895417
15928,0.12222222222222213
15929,0.12078431372549012
15930,0.11934640522875808
15931,0.11790849673202607
15932,0.11647058823529405
15933,0.11503267973856202
15934,0.11359477124183
15935,0.11215686274509797
15936,0.11071895424836595
15937,0.10928104575163392
15938,0.1078431372549019
15939,0.10640522875816988
15940,0.10496732026143785
15941,0.10352941176470583
15942,0.1020915032679738
15943,0.10065359477124178
15944,0.09921568627450975
15945,0.09777777777777773
15946,0.09633986928104571
15947,0.09490196078431368
15948,0.09346405228758164
15949,0.09202614379084964
15950,0.09058823529411761
15951,0.08915032679738558
15952,0.08771241830065356
15953,0.08627450980392154
15954,0.08483660130718951
15955,0.08339869281045749
15956,0.08196078431372547
15957,0.08052287581699344
15958,0.0790849673202614
15959,0.07764705882352939
15960,0.07620915032679737
15961,0.07477124183006534
15962,0.07333333333333332
15963,0.0718954248366013
15964,0.07045751633986927
15965,0.06901960784313724
15966,0.06758169934640522
15967,0.0661437908496732
15968,0.06470588235294117
15969,0.06399538638985004
15970,0.06328489042675893
15971,0.0625743944636678
15972,0.061863898500576685
15973,0.061153402537485566
15974,0.060442906574394446
15975,0.05973241061130333
15976,0.05902191464821221
15977,0.05831141868512109
15978,0.05760092272202996
15979,0.05689042675893884
15980,0.056179930795847724
15981,0.055469434832756605
15982,0.054758938869665486
15983,0.05404844290657436
15984,0.05333794694348324
15985,0.05262745098039212
15986,0.051916955017301
15987,0.05120645905420988
15988,0.050495963091118756
15989,0.049785467128027644
15990,0.04907497116493652
15991,0.0483644752018454
15992,0.04765397923875428
15993,0.04694348327566315
15994,0.04623298731257204
15995,0.045522491349480915
15996,0.044811995386389795
15997,0.044101499423298676
15998,0.04339100346020756
15999,0.04268050749711644
16000,0.04197001153402531
16001,0.0412595155709342
16002,0.04054901960784307
16003,0.039838523644751954
16004,0.039128027681660835
16005,0.03841753171856971
16006,0.037707035755478596
16007,0.03699653979238747
16008,0.03628604382929635
16009,0.03557554786620523
16010,0.03486505190311411
16011,0.03415455594002299
16012,0.03344405997693187
16013,0.03273356401384075
16014,0.03202306805074963
16015,0.03131257208765851
16016,0.03060207612456739
16017,0.02989158016147627
16018,0.029181084198385145
16019,0.028470588235294025
16020,0.027760092272202906
16021,0.027049596309111787
16022,0.026339100346020668
16023,0.02562860438292955
16024,0.024918108419838422
16025,0.024207612456747303
16026,0.023497116493656184
16027,0.022786620530565065
16028,0.022076124567473945
16029,0.021365628604382826
16030,0.0206551326412917
16031,0.01994463667820058
16032,0.01923414071510946
16033,0.018523644752018342
16034,0.017813148788927223
16035,0.017102652825836097
16036,0.016392156862744978
16037,0.01568166089965386
16038,0.01497116493656274
16039,0.01426066897347162
16040,0.0135501730103805
16041,0.012839677047289375
16042,0.012129181084198255
16043,0.011418685121107136
16044,0.010708189158016017
16045,0.009997693194924898
16046,0.009287197231833778
16047,0.008576701268742652
16048,0.007866205305651533
16049,0.007155709342560414
16050,0.0064452133794692945
16051,-0.31678921568627455
16052,-0.3158455882352942
16053,-0.31490196078431376
16054,-0.31449754901960786
16055,-0.314093137254902
16056,-0.3136887254901961
16057,-0.31328431372549026
16058,-0.31287990196078436
16059,-0.31247549019607845
16060,-0.3120710784313726
16061,-0.3116666666666667
16062,-0.3112622549019608
16063,-0.31085784313725495
16064,-0.31045343137254905
16065,-0.31004901960784315
16066,-0.3096446078431373
16067,-0.3092401960784314
16068,-0.30883578431372555
16069,-0.30843137254901964
16070,-0.30802696078431374
16071,-0.3076225490196079
16072,-0.307218137254902
16073,-0.30681372549019614
16074,-0.30640931372549024
16075,-0.30600490196078434
16076,-0.3056004901960785
16077,-0.3051960784313726
16078,-0.3047916666666667
16079,-0.30438725490196084
16080,-0.30398284313725493
16081,-0.30357843137254903
16082,-0.3031740196078432
16083,-0.3027696078431373
16084,-0.30236519607843143
16085,-0.3019607843137255
16086,-0.3015563725490196
16087,-0.3011519607843138
16088,-0.3007475490196079
16089,-0.300343137254902
16090,-0.2999387254901961
16091,-0.2995343137254902
16092,-0.2991299019607844
16093,-0.29872549019607847
16094,-0.29832107843137257
16095,-0.2979166666666667
16096,-0.2975122549019608
16097,-0.2971078431372549
16098,-0.29670343137254906
16099,-0.29629901960784316
16100,-0.2958946078431373
16101,-0.2954901960784314
16102,-0.2950857843137255
16103,-0.29468137254901966
16104,-0.29427696078431376
16105,-0.2938725490196079
16106,-0.293468137254902
16107,-0.2930637254901961
16108,-0.29265931372549026
16109,-0.29225490196078435
16110,-0.29185049019607845
16111,-0.2914460784313726
16112,-0.2910416666666667
16113,-0.2906372549019608
16114,-0.29023284313725495
16115,-0.28982843137254904
16116,-0.2894240196078432
16117,-0.2890196078431373
16118,-0.28655462184873953
16119,-0.28408963585434177
16120,-0.281624649859944
16121,-0.27915966386554625
16122,-0.2766946778711485
16123,-0.2742296918767507
16124,-0.27176470588235296
16125,-0.2692997198879552
16126,-0.26683473389355744
16127,-0.2643697478991597
16128,-0.261904761904762
16129,-0.2594397759103642
16130,-0.25697478991596645
16131,-0.2545098039215687
16132,-0.2520448179271709
16133,-0.24957983193277317
16134,-0.2471148459383754
16135,-0.24464985994397764
16136,-0.24218487394957988
16137,-0.23971988795518212
16138,-0.23725490196078436
16139,0.0
16140,0.0
16141,0.0
16142,0.0
16143,0.0
16144,0.0
16145,0.0
16146,0.0
16147,0.0
16148,0.0
16149,0.0
16150,0.0
16151,0.0
16152,0.0
16153,0.0
16154,0.0
16155,0.0
16156,0.0
16157,0.0
16158,0.0
16159,0.0
16160,0.0
16161,0.0
16162,0.0
16163,0.0
16164,0.0
16165,0.0
16166,0.0
16167,0.0
16168,0.0
16169,0.0
16170,0.0
16171,0.0
16172,0.0
16173,0.0
16174,0.0
16175,0.0
16176,0.0
16177,0.0
16178,0.0
16179,0.0
16180,0.0
16181,0.0
16182,0.0
16183,0.0
16184,0.0
16185,0.0
16186,0.0
16187,0.0
16188,0.0
16189,0.0
16190,0.0
16191,0.0
16192,0.0
16193,0.0
16194,0.0
16195,0.0
16196,0.0
16197,0.0
16198,0.0
16199,0.0
16200,0.0
16201,0.0
16202,0.0
16203,0.0
16204,0.0
16205,0.0
16206,0.0
16207,0.0
16208,0.0
16209,0.0
16210,0.0
16211,0.0
16212,0.0
16213,0.0
16214,0.0
16215,0.0
16216,0.0
16217,0.0
16218,0.0
16219,0.0
16220,0.0
16221,0.0
16222,0.0
16223,0.0
16224,0.0
16225,0.0
16226,0.0
16227,0.0
16228,0.0
16229,0.0
16230,0.0
16231,0.0
16232,0.0
16233,0.0
16234,0.0
16235,0.0
16236,0.0
16237,0.0
16238,0.0
16239,0.0
16240,0.0
16241,0.0
16242,0.0
16243,0.0
16244,0.0
16245,0.0
16246,0.0
16247,0.0
16248,0.0
16249,0.0
16250,0.0
16251,0.0
16252,0.0
16253,0.0
16254,0.0
16255,0.0
16256,0.0
16257,0.0
16258,0.0
16259,0.0
16260,0.0
16261,0.0
16262,0.0
16263,0.0
16264,0.0
16265,0.0
16266,0.0
16267,0.0
16268,0.0
16269,0.0
16270,0.0
16271,0.0
16272,0.0
16273,0.0
16274,0.0
16275,0.0
16276,0.0
16277,0.0
16278,0.0
16279,0.0
16280,0.0
16281,0.0
16282,0.0
16283,0.0
16284,0.0
16285,0.0
16286,0.0
16287,0.0
16288,0.0
16289,0.0
16290,0.0
16291,0.0
16292,0.0
16293,0.0
16294,0.0
16295,0.0
16296,0.0
16297,0.0
16298,0.0
16299,0.0
16300,0.0
16301,0.0
16302,0.0
16303,0.0
16304,0.0
16305,0.0
16306,0.0
16307,0.0
16308,0.0
16309,0.0
16310,0.0
16311,0.0
16312,0.0
16313,0.0
16314,0.0
16315,0.0
16316,0.0
16317,0.0
16318,0.0
16319,0.0
16320,0.0
16321,0.0
16322,0.0
16323,0.0
16324,0.0
16325,0.0
16326,0.0
16327,0.0
16328,0.0
16329,0.0
16330,0.0
16331,0.0
16332,0.0
16333,0.0
16334,0.0
16335,0.0
16336,0.0
16337,0.0
16338,0.0
16339,0.0
16340,0.0
16341,0.0
16342,0.0
16343,0.0
16344,0.0
16345,0.0
16346,0.0
16347,0.0
16348,0.0
16349,0.0
16350,0.0
16351,0.0
16352,0.0
16353,0.0
16354,0.0
16355,0.0
16356,0.0
16357,0.0
16358,0.0
16359,0.0
16360,0.0
16361,0.0
16362,0.0
16363,0.0
16364,0.0
16365,0.0
16366,0.0
16367,0.0
16368,0.0
16369,0.0
16370,0.0
16371,0.0
16372,0.0
16373,0.0
16374,0.0
16375,0.0
16376,0.0
16377,0.0
16378,0.0
16379,0.0
16380,0.0
16381,0.0
16382,0.0
16383,0.0
16384,0.0
16385,0.0
16386,0.0
16387,0.0
16388,0.0
16389,0.0
16390,0.0
16391,0.0
16392,0.0
16393,0.0
16394,0.0
16395,0.0
16396,0.0
16397,0.0
16398,0.0
16399,0.0
16400,0.0
16401,0.0
16402,0.0
16403,0.0
16404,0.0
16405,0.0
16406,0.0
16407,0.0
16408,0.0
16409,0.0
16410,0.0
16411,0.0
16412,0.0
16413,0.0
16414,0.0
16415,0.0
16416,0.0
16417,0.0
16418,0.0
16419,0.0
16420,0.0
16421,0.0
16422,0.0
16423,0.0
16424,0.0
16425,0.0
16426,0.0
16427,0.0
16428,0.0
16429,0.0
16430,0.0
16431,0.0
16432,0.0
16433,0.0
16434,0.0
16435,0.0
16436,0.0
16437,0.0
16438,0.0
16439,0.0
16440,0.0
16441,0.0
16442,0.0
16443,0.0
16444,0.0
16445,0.0
16446,0.0
16447,0.0
16448,0.0
16449,0.0
16450,0.0
16451,0.0
16452,0.0
16453,0.0
16454,0.0
16455,0.0
16456,0.0
16457,0.0
16458,0.0
16459,0.0
16460,0.0
16461,0.0
16462,0.0
16463,0.0
16464,0.0
16465,0.0
16466,0.0
16467,0.0
16468,0.0
16469,0.0
16470,0.0
16471,0.0
16472,0.0
16473,0.0
16474,0.0
16475,0.0
16476,0.0
16477,0.0
16478,0.0
16479,0.0
16480,0.0
16481,0.0
16482,0.0
16483,0.0
16484,0.0
16485,0.0
16486,0.0
16487,0.0
16488,0.0
16489,0.0
16490,0.0
16491,0.0
16492,0.0
16493,0.0
16494,0.0
16495,0.0
16496,0.0
16497,0.0
16498,0.0
16499,0.0
16500,0.0
16501,0.0
16502,0.0
16503,0.0
16504,0.0
16505,0.0
16506,0.0
16507,0.0
16508,0.0
16509,0.0
16510,0.0
16511,0.0
16512,0.0
16513,0.0
16514,0.0
16515,0.0
16516,0.0
16517,0.0
16518,0.0
16519,0.0
16520,0.0
16521,0.0
16522,0.0
16523,0.0
16524,0.0
16525,0.0
16526,0.0
16527,0.0
16528,0.0
16529,0.0
16530,0.0
16531,0.0
16532,0.0
16533,0.0
16534,0.0
16535,0.0
16536,0.0
16537,0.0
16538,0.0
16539,0.0
16540,0.0
16541,0.0
16542,0.0
16543,0.0
16544,0.0
16545,0.0
16546,0.0
16547,0.0
16548,0.0
16549,0.0
16550,0.0
16551,0.0
16552,0.0
16553,0.0
16554,0.0
16555,0.0
16556,0.0
16557,0.0
16558,0.0
16559,0.0
16560,0.0
16561,0.0
16562,0.0
16563,0.0
16564,0.0
16565,0.0
16566,0.0
16567,0.0
16568,0.0
16569,0.0
16570,0.0
